2,11,,,,,,,,,
Slc5a5,0.389258944,0.16336088,0.117002494,0.179293238,0.28830444,0.03455694,0.063115558,0.037091596,0.15691694,0.031335658
,0.194629472,0.130688704,0.078001663,0.14343459,0.14415222,0.069113881,0.063115558,0.037091596,0.15691694,0.031335658
Scnn1b,0.077851789,0.16336088,0.039000831,0.071717295,0.14415222,0.069113881,0.031557779,0.074183192,0.15691694,0.031335658
Mpped1,0.077851789,0.065344352,0.078001663,0.071717295,0.09610148,0.03455694,0.063115558,0.074183192,0.15691694,0.031335658
U6,0.077851789,0.196033055,0.195004157,0.251010533,0.09610148,0.276455524,0.126231116,0.074183192,0.15691694,0.031335658
Acbd7,0.155703578,0.130688704,0.195004157,0.107575943,0.2402537,0.138227762,0.157788895,0.074183192,0.15691694,0.031335658
,0.077851789,0.098016528,0.156003326,0.14343459,0.09610148,0.241898583,0.031557779,0.111274788,0.15691694,0.031335658
Spaca4,0.311407156,0.196033055,0.078001663,0.14343459,0.14415222,0.138227762,0.094673337,0.111274788,0.15691694,0.031335658
Cd53,0.272481261,0.065344352,0.078001663,0.035858648,0.14415222,0.138227762,0.157788895,0.111274788,0.15691694,0.031335658
,0.116777683,0.130688704,0.039000831,0.251010533,0.04805074,0.241898583,0.157788895,0.111274788,0.15691694,0.031335658
Gm136,0.077851789,0.065344352,0.117002494,0.179293238,0.04805074,0.138227762,0.094673337,0.18545798,0.15691694,0.031335658
Hoxc10,0.233555367,0.098016528,0.078001663,0.035858648,0.04805074,0.241898583,0.126231116,0.18545798,0.15691694,0.031335658
Mag,0.077851789,0.130688704,0.039000831,0.14343459,0.576608881,0.241898583,0.252462233,0.296732768,0.15691694,0.031335658
,0.077851789,0.392066111,0.156003326,0.502021065,0.2402537,0.103670821,0.126231116,0.519282344,0.15691694,0.031335658
,0.116777683,0.16336088,0.078001663,0.14343459,0.09610148,0.138227762,0.189346674,0.074183192,0.196146175,0.031335658
Hhipl2,0.038925894,0.130688704,0.078001663,0.14343459,0.19220296,0.069113881,0.189346674,0.111274788,0.196146175,0.031335658
Snord67,0.116777683,0.065344352,0.156003326,0.215151885,0.04805074,0.138227762,0.031557779,0.18545798,0.196146175,0.031335658
Pld4,0.272481261,0.686115694,0.234004989,0.43030377,0.38440592,0.207341643,0.126231116,0.18545798,0.196146175,0.031335658
Bcl2l15,0.155703578,0.261377407,0.234004989,0.322727828,0.38440592,0.380126345,0.284020012,0.222549576,0.196146175,0.031335658
,0.116777683,0.065344352,0.078001663,0.14343459,0.09610148,0.138227762,0.126231116,0.296732768,0.196146175,0.031335658
Prrg4,0.389258944,2.744462777,0.117002494,0.071717295,19.89300638,0.79480963,0.063115558,0.037091596,0.23537541,0.031335658
Ntrk1,0.116777683,0.032672176,0.078001663,0.179293238,0.04805074,0.069113881,0.094673337,0.037091596,0.23537541,0.031335658
Abca12,0.194629472,0.555426991,0.195004157,0.215151885,2.738892183,0.172784702,0.094673337,0.037091596,0.23537541,0.031335658
Rbm47,0.194629472,0.098016528,0.27300582,0.107575943,1.345420721,0.276455524,0.031557779,0.074183192,0.23537541,0.031335658
Ugt8a,0.155703578,0.130688704,0.078001663,0.215151885,0.19220296,0.311012464,0.126231116,0.074183192,0.23537541,0.031335658
Golga7b,0.272481261,0.065344352,0.312006652,0.215151885,0.28830444,0.03455694,0.063115558,0.111274788,0.23537541,0.031335658
Snph,0.35033305,0.130688704,0.195004157,0.28686918,0.09610148,0.03455694,0.126231116,0.148366384,0.23537541,0.031335658
Slurp1,0.272481261,0.196033055,0.117002494,0.14343459,0.768811841,0.03455694,0.031557779,0.18545798,0.23537541,0.031335658
Plvap,0.389258944,0.16336088,0.312006652,0.251010533,0.43245666,0.241898583,0.220904454,0.259641172,0.23537541,0.031335658
Arhgap8,0.233555367,0.16336088,0.468009978,0.28686918,1.585674421,0.103670821,0.031557779,0.333824364,0.23537541,0.031335658
,0.116777683,0.032672176,0.234004989,0.57373836,1.105167021,0.172784702,0.284020012,0.333824364,0.23537541,0.031335658
Calhm6,0.35033305,0.098016528,0.27300582,0.394445123,0.38440592,0.103670821,0.157788895,0.37091596,0.23537541,0.031335658
,0.077851789,0.457410463,0.078001663,1.326769958,0.28830444,0.103670821,0.094673337,0.482190748,0.23537541,0.031335658
Snora69,0.272481261,0.261377407,0.234004989,0.322727828,0.2402537,0.276455524,0.031557779,0.111274788,0.274604645,0.031335658
Pdgfb,0.194629472,0.130688704,0.195004157,0.107575943,0.43245666,0.069113881,0.063115558,0.18545798,0.274604645,0.031335658
,0.116777683,0.228705231,0.195004157,0.215151885,0.864913321,0.03455694,0.031557779,0.222549576,0.274604645,0.031335658
Zdbf2,0.272481261,0.065344352,0.039000831,0.215151885,0.04805074,0.069113881,0.126231116,0.259641172,0.274604645,0.031335658
SNORD25,0.35033305,0.261377407,0.234004989,0.179293238,0.2402537,0.276455524,0.315577791,0.259641172,0.274604645,0.031335658
Rdh8,0.116777683,0.228705231,0.156003326,0.609597008,0.04805074,0.069113881,0.031557779,0.630557132,0.274604645,0.031335658
,0.428184839,0.522754815,0.156003326,0.537879713,0.720761101,0.311012464,0.031557779,0.630557132,0.274604645,0.031335658
Gipc2,0.155703578,0.228705231,0.429009146,0.537879713,0.33635518,0.207341643,0.063115558,0.630557132,0.274604645,0.031335658
Scg3,0.116777683,0.032672176,0.039000831,0.215151885,0.09610148,0.138227762,0.189346674,0.111274788,0.31383388,0.031335658
Arntl2,0.583888417,0.16336088,0.390008315,0.251010533,1.009065541,0.069113881,0.315577791,0.111274788,0.31383388,0.031335658
,4.320774283,1.208870509,0.663014135,1.075759425,0.28830444,0.103670821,0.157788895,0.445099152,0.31383388,0.031335658
Tnni1,0.155703578,0.71878787,0.195004157,0.14343459,0.14415222,0.276455524,0.315577791,0.445099152,0.31383388,0.031335658
Stat4,0.116777683,0.065344352,0.039000831,3.083843686,1.681775902,0.138227762,0.126231116,0.074183192,0.353063115,0.031335658
Rims2,0.428184839,0.359393935,0.390008315,0.251010533,0.33635518,0.138227762,0.126231116,0.296732768,0.353063115,0.031335658
Cd163,0.038925894,0.065344352,0.195004157,0.71717295,0.04805074,0.103670821,0.031557779,0.37091596,0.353063115,0.031335658
Acoxl,0.077851789,0.16336088,0.54601164,0.57373836,1.249319241,0.587467988,0.220904454,0.111274788,0.39229235,0.031335658
,0.155703578,0.032672176,0.156003326,0.14343459,0.14415222,0.03455694,0.189346674,0.37091596,0.39229235,0.031335658
Cdhr2,0.233555367,0.784132222,0.234004989,0.86060754,21.62283302,0.829366571,0.126231116,0.519282344,0.39229235,0.031335658
Hoxb2,0.155703578,0.228705231,0.117002494,0.071717295,0.38440592,0.311012464,0.031557779,0.667648728,0.431521585,0.031335658
Gjd3,0.116777683,0.16336088,0.390008315,0.43030377,0.768811841,0.138227762,0.157788895,0.296732768,0.47075082,0.031335658
Vipr1,0.7006661,0.16336088,0.54601164,0.215151885,0.04805074,0.311012464,0.063115558,0.333824364,0.47075082,0.031335658
Cdh3,0.116777683,0.359393935,0.195004157,0.681314303,11.62827909,0.414683285,0.126231116,0.482190748,0.47075082,0.031335658
,0.155703578,0.065344352,0.078001663,1.075759425,0.43245666,0.207341643,0.063115558,0.667648728,0.509980055,0.031335658
Srgn,2.374479561,4.900826387,1.248026607,3.801016636,1.297369981,0.863923511,0.504924465,1.483663841,0.54920929,0.031335658
Trpm1,0.389258944,0.490082639,0.234004989,0.215151885,0.43245666,0.103670821,0.031557779,0.37091596,0.666896995,0.031335658
Alx3,2.724812611,0.032672176,0.54601164,2.545963973,0.09610148,0.345569405,0.284020012,0.037091596,0.70612623,0.031335658
,1.907368828,1.176198333,0.429009146,2.223236145,8.649133208,0.345569405,0.126231116,2.040037781,0.941501639,0.031335658
Ch25h,0.467110733,1.241542685,0.312006652,6.526273846,2.402537002,0.276455524,0.094673337,1.928762993,2.157607924,0.031335658
Luzp2,0.116777683,0.065344352,0.156003326,0.107575943,0.04805074,0.03455694,0.031557779,0.037091596,0.039229235,0.062671316
,0.116777683,0.032672176,0.117002494,0.035858648,0.09610148,0.069113881,0.063115558,0.037091596,0.039229235,0.062671316
U5,0.077851789,0.16336088,0.117002494,0.071717295,0.14415222,0.069113881,0.126231116,0.037091596,0.039229235,0.062671316
Snora21,0.038925894,0.032672176,0.039000831,0.107575943,0.04805074,0.103670821,0.126231116,0.037091596,0.039229235,0.062671316
,0.038925894,0.130688704,0.117002494,0.035858648,0.14415222,0.276455524,0.126231116,0.037091596,0.039229235,0.062671316
Rasgrp4,0.233555367,0.16336088,0.078001663,0.251010533,0.28830444,0.138227762,0.157788895,0.037091596,0.039229235,0.062671316
,0.155703578,0.130688704,0.156003326,0.215151885,0.09610148,0.069113881,0.031557779,0.074183192,0.039229235,0.062671316
Sec1,0.038925894,0.130688704,0.195004157,0.14343459,0.961014801,0.103670821,0.031557779,0.074183192,0.039229235,0.062671316
Gpr62,0.038925894,0.098016528,0.078001663,0.035858648,0.04805074,0.138227762,0.031557779,0.074183192,0.039229235,0.062671316
Dipk1c,0.233555367,0.294049583,0.156003326,0.14343459,0.04805074,0.03455694,0.063115558,0.074183192,0.039229235,0.062671316
Slc34a3,0.077851789,0.098016528,0.078001663,0.107575943,0.672710361,0.03455694,0.157788895,0.074183192,0.039229235,0.062671316
,0.194629472,0.098016528,0.039000831,0.035858648,0.04805074,0.03455694,0.252462233,0.074183192,0.039229235,0.062671316
Ly6g6e,0.116777683,0.098016528,0.27300582,0.071717295,0.14415222,0.069113881,0.252462233,0.074183192,0.039229235,0.062671316
Efcab1,0.272481261,0.098016528,0.078001663,0.107575943,0.09610148,0.345569405,0.126231116,0.111274788,0.039229235,0.062671316
Trpc4,0.038925894,0.098016528,0.078001663,0.107575943,0.04805074,0.03455694,0.063115558,0.148366384,0.039229235,0.062671316
Qrich2,0.077851789,0.098016528,0.039000831,0.071717295,0.2402537,0.138227762,0.094673337,0.148366384,0.039229235,0.062671316
,0.077851789,0.065344352,0.27300582,0.28686918,0.09610148,0.138227762,0.094673337,0.18545798,0.039229235,0.062671316
Smim22,0.038925894,0.065344352,0.039000831,0.035858648,1.777877382,0.207341643,0.031557779,0.222549576,0.039229235,0.062671316
Crtac1,0.194629472,0.065344352,0.078001663,0.179293238,0.09610148,0.138227762,0.157788895,0.222549576,0.039229235,0.062671316
,0.272481261,0.16336088,0.312006652,0.394445123,0.14415222,0.241898583,0.252462233,0.259641172,0.039229235,0.062671316
Prr18,0.116777683,0.098016528,0.078001663,0.215151885,0.04805074,0.241898583,0.315577791,0.259641172,0.039229235,0.062671316
Xirp1,0.467110733,0.294049583,0.078001663,0.322727828,0.09610148,0.03455694,0.063115558,0.333824364,0.039229235,0.062671316
SNORD42,0.038925894,0.065344352,0.117002494,0.035858648,0.04805074,0.03455694,0.063115558,0.037091596,0.07845847,0.062671316
Fzd10,0.155703578,0.16336088,0.234004989,0.071717295,0.04805074,0.103670821,0.094673337,0.037091596,0.07845847,0.062671316
Gpr156,0.116777683,0.032672176,0.078001663,0.107575943,0.04805074,0.03455694,0.126231116,0.037091596,0.07845847,0.062671316
Liph,0.077851789,0.261377407,0.039000831,0.179293238,0.09610148,0.069113881,0.126231116,0.037091596,0.07845847,0.062671316
U6,0.077851789,0.098016528,0.195004157,0.107575943,0.19220296,0.069113881,0.126231116,0.037091596,0.07845847,0.062671316
Col22a1,0.077851789,0.196033055,0.54601164,0.14343459,0.14415222,0.069113881,0.031557779,0.074183192,0.07845847,0.062671316
Fgd2,0.038925894,0.032672176,0.117002494,0.071717295,0.04805074,0.069113881,0.063115558,0.074183192,0.07845847,0.062671316
Mmel1,0.194629472,0.032672176,0.078001663,0.28686918,0.14415222,0.069113881,0.063115558,0.074183192,0.07845847,0.062671316
Fam155a,0.116777683,0.032672176,0.078001663,0.107575943,0.19220296,0.069113881,0.094673337,0.074183192,0.07845847,0.062671316
,0.116777683,0.098016528,0.117002494,0.14343459,0.09610148,0.172784702,0.094673337,0.074183192,0.07845847,0.062671316
Adcy10,0.155703578,0.098016528,0.117002494,0.179293238,0.19220296,0.138227762,0.157788895,0.074183192,0.07845847,0.062671316
,0.077851789,0.032672176,0.117002494,0.107575943,0.19220296,0.207341643,0.284020012,0.074183192,0.07845847,0.062671316
Cdcp2,0.038925894,0.032672176,0.156003326,0.251010533,0.09610148,0.03455694,0.031557779,0.111274788,0.07845847,0.062671316
Gm9999,0.038925894,0.098016528,0.039000831,0.107575943,0.04805074,0.03455694,0.063115558,0.111274788,0.07845847,0.062671316
,0.077851789,0.032672176,0.234004989,0.107575943,0.09610148,0.069113881,0.063115558,0.111274788,0.07845847,0.062671316
SNORD24,0.116777683,0.196033055,0.156003326,0.14343459,0.2402537,0.103670821,0.063115558,0.111274788,0.07845847,0.062671316
,0.155703578,0.196033055,0.039000831,0.14343459,0.33635518,0.03455694,0.094673337,0.111274788,0.07845847,0.062671316
U6,0.077851789,0.032672176,0.039000831,0.035858648,0.04805074,0.069113881,0.094673337,0.111274788,0.07845847,0.062671316
Cysrt1,0.233555367,0.098016528,0.078001663,0.035858648,6.198545466,0.172784702,0.094673337,0.111274788,0.07845847,0.062671316
,0.077851789,0.130688704,0.039000831,0.14343459,0.09610148,0.241898583,0.094673337,0.111274788,0.07845847,0.062671316
Scn5a,0.155703578,0.16336088,0.27300582,0.215151885,0.19220296,0.069113881,0.126231116,0.111274788,0.07845847,0.062671316
Rbm24,0.077851789,0.130688704,0.117002494,0.14343459,0.09610148,0.069113881,0.063115558,0.148366384,0.07845847,0.062671316
Snord70,0.116777683,0.032672176,0.078001663,0.14343459,0.09610148,0.103670821,0.094673337,0.148366384,0.07845847,0.062671316
Cabp7,0.194629472,0.065344352,0.234004989,0.251010533,0.14415222,0.138227762,0.094673337,0.148366384,0.07845847,0.062671316
,0.194629472,0.098016528,0.039000831,0.071717295,0.2402537,0.069113881,0.063115558,0.18545798,0.07845847,0.062671316
Prss38,0.038925894,0.16336088,0.078001663,0.251010533,0.2402537,0.138227762,0.094673337,0.18545798,0.07845847,0.062671316
Mycn,0.233555367,0.032672176,0.078001663,0.322727828,0.33635518,0.241898583,0.126231116,0.18545798,0.07845847,0.062671316
Rorb,0.506036628,0.294049583,0.156003326,0.251010533,0.2402537,0.207341643,0.252462233,0.18545798,0.07845847,0.062671316
L1td1,0.116777683,1.012837453,0.117002494,0.215151885,0.43245666,0.241898583,0.031557779,0.222549576,0.07845847,0.062671316
,0.116777683,0.130688704,0.039000831,0.609597008,0.33635518,0.207341643,0.031557779,0.259641172,0.07845847,0.062671316
Slc45a1,0.194629472,0.555426991,0.27300582,0.107575943,0.04805074,0.138227762,0.063115558,0.259641172,0.07845847,0.062671316
Hcrtr2,0.155703578,0.032672176,0.234004989,0.107575943,0.09610148,0.241898583,0.284020012,0.259641172,0.07845847,0.062671316
Zfp488,0.7006661,4.084021989,0.780016629,0.251010533,0.14415222,0.276455524,0.126231116,0.333824364,0.07845847,0.062671316
Perp,0.194629472,0.620771342,0.390008315,0.251010533,22.4396956,0.622024928,0.126231116,0.333824364,0.07845847,0.062671316
Uox,0.35033305,0.16336088,0.234004989,0.215151885,0.2402537,0.069113881,0.473366686,0.37091596,0.07845847,0.062671316
Cldn10,0.233555367,0.196033055,0.117002494,0.358586475,0.2402537,0.172784702,0.157788895,0.519282344,0.07845847,0.062671316
Htr7,0.35033305,0.294049583,0.117002494,0.322727828,0.14415222,0.03455694,0.031557779,0.037091596,0.117687705,0.062671316
Usp51,0.194629472,0.130688704,0.27300582,0.107575943,0.2402537,0.103670821,0.031557779,0.037091596,0.117687705,0.062671316
Rgs22,0.194629472,0.098016528,0.117002494,0.107575943,0.04805074,0.172784702,0.094673337,0.037091596,0.117687705,0.062671316
Tex48,0.272481261,0.065344352,0.195004157,0.107575943,0.04805074,0.172784702,0.094673337,0.037091596,0.117687705,0.062671316
Col6a6,0.155703578,0.032672176,0.078001663,0.215151885,0.09610148,0.138227762,0.126231116,0.037091596,0.117687705,0.062671316
Armc3,0.116777683,0.065344352,0.078001663,0.071717295,0.04805074,0.069113881,0.031557779,0.074183192,0.117687705,0.062671316
,0.038925894,0.130688704,0.039000831,0.215151885,0.09610148,0.03455694,0.063115558,0.074183192,0.117687705,0.062671316
,0.233555367,0.065344352,0.156003326,0.14343459,0.04805074,0.103670821,0.094673337,0.074183192,0.117687705,0.062671316
Snord17,0.038925894,0.065344352,0.117002494,0.14343459,0.04805074,0.103670821,0.126231116,0.074183192,0.117687705,0.062671316
Kit,0.155703578,0.032672176,0.234004989,0.035858648,0.09610148,0.03455694,0.094673337,0.111274788,0.117687705,0.062671316
,0.077851789,0.16336088,0.117002494,0.035858648,0.14415222,0.103670821,0.094673337,0.111274788,0.117687705,0.062671316
Phactr3,0.155703578,0.130688704,0.078001663,0.107575943,0.14415222,0.103670821,0.094673337,0.111274788,0.117687705,0.062671316
Caly,0.155703578,0.130688704,0.078001663,0.071717295,0.04805074,0.069113881,0.126231116,0.111274788,0.117687705,0.062671316
Inpp4b,1.206702728,0.653443518,0.27300582,0.035858648,0.19220296,0.345569405,0.189346674,0.111274788,0.117687705,0.062671316
Tbx1,0.155703578,2.450413194,0.156003326,0.28686918,0.14415222,0.03455694,0.220904454,0.111274788,0.117687705,0.062671316
Hist1h2bk,0.077851789,0.098016528,0.117002494,0.251010533,0.576608881,0.311012464,0.094673337,0.148366384,0.117687705,0.062671316
,0.116777683,0.098016528,0.156003326,0.035858648,0.19220296,0.03455694,0.126231116,0.148366384,0.117687705,0.062671316
U6,0.116777683,0.16336088,0.039000831,0.215151885,0.14415222,0.207341643,0.126231116,0.148366384,0.117687705,0.062671316
Ccdc192,0.233555367,0.196033055,0.234004989,0.071717295,0.09610148,0.069113881,0.34713557,0.148366384,0.117687705,0.062671316
Adora2b,0.272481261,0.261377407,0.156003326,0.215151885,0.33635518,0.03455694,0.063115558,0.18545798,0.117687705,0.062671316
,0.155703578,0.032672176,0.078001663,0.179293238,0.14415222,0.103670821,0.189346674,0.18545798,0.117687705,0.062671316
Plaat5,0.038925894,0.130688704,0.078001663,0.107575943,0.04805074,0.103670821,0.094673337,0.222549576,0.117687705,0.062671316
Vstm2b,0.116777683,0.16336088,0.312006652,0.071717295,0.14415222,0.069113881,0.031557779,0.259641172,0.117687705,0.062671316
Kcnc1,0.077851789,0.065344352,0.039000831,0.107575943,0.14415222,0.103670821,0.157788895,0.259641172,0.117687705,0.062671316
,0.077851789,0.130688704,0.078001663,0.107575943,0.38440592,0.069113881,0.063115558,0.037091596,0.15691694,0.062671316
Igsf1,0.194629472,0.16336088,0.312006652,0.071717295,0.38440592,0.241898583,0.063115558,0.074183192,0.15691694,0.062671316
Dmc1,0.116777683,0.098016528,0.078001663,0.28686918,0.09610148,0.103670821,0.157788895,0.074183192,0.15691694,0.062671316
,0.077851789,0.098016528,0.078001663,0.215151885,0.04805074,0.069113881,0.031557779,0.111274788,0.15691694,0.062671316
Kcnc4,0.233555367,0.098016528,0.078001663,0.035858648,0.09610148,0.172784702,0.031557779,0.111274788,0.15691694,0.062671316
Slc44a4,0.116777683,0.130688704,0.117002494,0.179293238,0.04805074,0.138227762,0.063115558,0.111274788,0.15691694,0.062671316
